date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price,total_gross_price,pre_invoice_deduction_pct,pre_invoice_deduction_amt,net_invoice_sale_amt
2017-09-01,2018,90022077,"Radio Shack",USA,A0418150103,"AQ Mforce Gen X","Standard 3",27,17.84,481.81,0.24,115.63,366.18
2017-09-01,2018,90022078,Costco,USA,A0418150103,"AQ Mforce Gen X","Standard 3",31,17.84,553.19,0.29,160.43,392.76
2017-09-01,2018,90022079,walmart,USA,A0418150103,"AQ Mforce Gen X","Standard 3",10,17.84,178.45,0.28,49.97,128.48
2017-09-01,2018,90022081,Amazon,USA,A0418150103,"AQ Mforce Gen X","Standard 3",54,17.84,963.62,0.30,289.09,674.53
2017-09-01,2018,90022082,"Amazon ",USA,A0418150103,"AQ Mforce Gen X","Standard 3",36,17.84,642.42,0.30,192.73,449.69
2017-09-01,2018,90022083,Ebay,USA,A0418150103,"AQ Mforce Gen X","Standard 3",13,17.84,231.98,0.26,60.31,171.67
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0418150103,"AQ Mforce Gen X","Standard 3",6,17.84,107.07,0.21,22.48,84.59
2017-09-01,2018,90023023,Amazon,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.84,17.84,0.28,5.00,12.84
2017-09-01,2018,90023025,"Premium Stores",Canada,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.84,17.84,0.29,5.17,12.67
2017-09-01,2018,90023026,Relief,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",6,17.84,107.07,0.30,32.12,74.95
2017-09-01,2018,90023027,Costco,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",4,17.84,71.38,0.28,19.99,51.39
2017-09-01,2018,90023029,Staples,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.84,53.53,0.22,11.78,41.75
2017-09-01,2018,90023030,"Amazon ",Canada,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.84,17.84,0.21,3.75,14.09
2017-09-01,2018,90027207,"Amazon ",Brazil,A0418150103,"AQ Mforce Gen X","Standard 3",12,17.84,214.14,0.28,59.96,154.18
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0418150104,"AQ Mforce Gen X","Plus 1",17,18.65,316.98,0.08,25.36,291.62
2017-09-01,2018,70002018,"Atliq e Store",India,A0418150104,"AQ Mforce Gen X","Plus 1",84,18.65,1566.24,0.30,469.87,1096.37
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0418150104,"AQ Mforce Gen X","Plus 1",18,18.65,335.62,0.05,16.78,318.84
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.65,74.58,0.24,17.90,56.68
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.65,74.58,0.11,8.20,66.38
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",9,18.65,167.81,0.19,31.88,135.93
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",53,18.65,988.22,0.07,69.18,919.04
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",23,18.65,428.85,0.26,111.50,317.35
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.65,74.58,0.10,7.46,67.12
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0418150104,"AQ Mforce Gen X","Plus 1",15,18.65,279.69,0.19,53.14,226.55
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0418150104,"AQ Mforce Gen X","Plus 1",16,18.65,298.33,0.05,14.92,283.41
2017-09-01,2018,70011194,"Atliq e Store",France,A0418150104,"AQ Mforce Gen X","Plus 1",8,18.65,149.17,0.20,29.83,119.34
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.26,0.00,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.65,18.65,0.06,1.12,17.53
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.65,18.65,0.25,4.66,13.99
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.65,18.65,0.09,1.68,16.97
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.65,18.65,0.19,3.54,15.11
2017-09-01,2018,70022085,"Atliq e Store",USA,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.65,93.23,0.20,18.65,74.58
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.65,55.94,0.10,5.59,50.35
2017-09-01,2018,80001019,Neptune,China,A0418150104,"AQ Mforce Gen X","Plus 1",12,18.65,223.75,0.28,62.65,161.10
2017-09-01,2018,80006154,Synthetic,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",24,18.65,447.50,0.27,120.83,326.67
2017-09-01,2018,80006155,Novus,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",9,18.65,167.81,0.28,46.99,120.82
2017-09-01,2018,80007195,Sage,"South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",61,18.65,1137.39,0.30,341.22,796.17
2017-09-01,2018,90001021,Taobao,China,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.65,55.94,0.28,15.66,40.28
2017-09-01,2018,90002001,"Reliance Digital",India,A0418150104,"AQ Mforce Gen X","Plus 1",37,18.65,689.89,0.25,172.47,517.42
2017-09-01,2018,90002002,Croma,India,A0418150104,"AQ Mforce Gen X","Plus 1",48,18.65,894.99,0.20,179.00,715.99
2017-09-01,2018,90002003,Ezone,India,A0418150104,"AQ Mforce Gen X","Plus 1",75,18.65,1398.43,0.28,391.56,1006.87
2017-09-01,2018,90002005,Lotus,India,A0418150104,"AQ Mforce Gen X","Plus 1",62,18.65,1156.03,0.21,242.77,913.26
2017-09-01,2018,90002006,Viveks,India,A0418150104,"AQ Mforce Gen X","Plus 1",79,18.65,1473.01,0.29,427.17,1045.84
2017-09-01,2018,90002007,Girias,India,A0418150104,"AQ Mforce Gen X","Plus 1",65,18.65,1211.97,0.23,278.75,933.22
2017-09-01,2018,90002009,Flipkart,India,A0418150104,"AQ Mforce Gen X","Plus 1",90,18.65,1678.11,0.22,369.18,1308.93
2017-09-01,2018,90002010,Ebay,India,A0418150104,"AQ Mforce Gen X","Plus 1",28,18.65,522.08,0.22,114.86,407.22
2017-09-01,2018,90002011,"Atliq Exclusive",India,A0418150104,"AQ Mforce Gen X","Plus 1",41,18.65,764.47,0.29,221.70,542.77
2017-09-01,2018,90002013,Electricalslytical,India,A0418150104,"AQ Mforce Gen X","Plus 1",38,18.65,708.54,0.26,184.22,524.32
2017-09-01,2018,90002014,Expression,India,A0418150104,"AQ Mforce Gen X","Plus 1",90,18.65,1678.11,0.30,503.43,1174.68
2017-09-01,2018,90002015,Propel,India,A0418150104,"AQ Mforce Gen X","Plus 1",45,18.65,839.06,0.29,243.33,595.73
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.65,74.58,0.22,16.41,58.17
2017-09-01,2018,90006153,Insight,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",12,18.65,223.75,0.30,67.13,156.62
2017-09-01,2018,90007197,"Amazon ","South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",27,18.65,503.43,0.20,100.69,402.74
2017-09-01,2018,90008165,"Forward Stores",Australia,A0418150104,"AQ Mforce Gen X","Plus 1",13,18.65,242.39,0.28,67.87,174.52
2017-09-01,2018,90008166,Sound,Australia,A0418150104,"AQ Mforce Gen X","Plus 1",21,18.65,391.56,0.29,113.55,278.01
2017-09-01,2018,90008167,Electricalsocity,Australia,A0418150104,"AQ Mforce Gen X","Plus 1",21,18.65,391.56,0.19,74.40,317.16
2017-09-01,2018,90011185,"Epic Stores",France,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.65,93.23,0.28,26.10,67.13
2017-09-01,2018,90011186,Elite,France,A0418150104,"AQ Mforce Gen X","Plus 1",14,18.65,261.04,0.21,54.82,206.22
2017-09-01,2018,90011187,"Chip 7",France,A0418150104,"AQ Mforce Gen X","Plus 1",15,18.65,279.69,0.29,81.11,198.58
2017-09-01,2018,90011189,UniEuro,France,A0418150104,"AQ Mforce Gen X","Plus 1",17,18.65,316.98,0.30,95.09,221.89
2017-09-01,2018,90011190,"Media Markt",France,A0418150104,"AQ Mforce Gen X","Plus 1",13,18.65,242.39,0.27,65.45,176.94
2017-09-01,2018,90011191,Sorefoz,France,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.65,93.23,0.23,21.44,71.79
2017-09-01,2018,90012033,Digimarket,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.65,0.00,0.26,0.00,0.00
2017-09-01,2018,90013117,Euronics,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.65,55.94,0.20,11.19,44.75
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.65,37.29,0.26,9.70,27.59
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.65,37.29,0.28,10.44,26.85
2017-09-01,2018,90013121,Boulanger,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.65,55.94,0.26,14.54,41.40
2017-09-01,2018,90013123,Expert,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.65,37.29,0.26,9.70,27.59
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.65,18.65,0.21,3.92,14.73
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.65,18.65,0.26,4.85,13.80
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0418150104,"AQ Mforce Gen X","Plus 1",26,18.65,484.79,0.19,92.11,392.68
2017-09-01,2018,90022073,Control,USA,A0418150104,"AQ Mforce Gen X","Plus 1",19,18.65,354.27,0.28,99.20,255.07
2017-09-01,2018,90022074,Flipkart,USA,A0418150104,"AQ Mforce Gen X","Plus 1",48,18.65,894.99,0.27,241.65,653.34
2017-09-01,2018,90022075,BestBuy,USA,A0418150104,"AQ Mforce Gen X","Plus 1",14,18.65,261.04,0.26,67.87,193.17
2017-09-01,2018,90022077,"Radio Shack",USA,A0418150104,"AQ Mforce Gen X","Plus 1",43,18.65,801.77,0.24,192.42,609.35
2017-09-01,2018,90022078,Costco,USA,A0418150104,"AQ Mforce Gen X","Plus 1",16,18.65,298.33,0.29,86.52,211.81
2017-09-01,2018,90022079,walmart,USA,A0418150104,"AQ Mforce Gen X","Plus 1",33,18.65,615.31,0.28,172.29,443.02
2017-09-01,2018,90022081,Amazon,USA,A0418150104,"AQ Mforce Gen X","Plus 1",43,18.65,801.77,0.30,240.53,561.24
2017-09-01,2018,90022082,"Amazon ",USA,A0418150104,"AQ Mforce Gen X","Plus 1",14,18.65,261.04,0.30,78.31,182.73
2017-09-01,2018,90022083,Ebay,USA,A0418150104,"AQ Mforce Gen X","Plus 1",41,18.65,764.47,0.26,198.76,565.71
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0418150104,"AQ Mforce Gen X","Plus 1",6,18.65,111.87,0.21,23.49,88.38
2017-09-01,2018,90023023,Amazon,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",8,18.65,149.17,0.28,41.77,107.40
2017-09-01,2018,90023025,"Premium Stores",Canada,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.65,37.29,0.29,10.81,26.48
2017-09-01,2018,90023026,Relief,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",6,18.65,111.87,0.30,33.56,78.31
2017-09-01,2018,90023027,Costco,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.65,93.23,0.28,26.10,67.13
2017-09-01,2018,90023029,Staples,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.65,74.58,0.22,16.41,58.17
2017-09-01,2018,90023030,"Amazon ",Canada,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.65,55.94,0.21,11.75,44.19
2017-09-01,2018,90027207,"Amazon ",Brazil,A0418150104,"AQ Mforce Gen X","Plus 1",8,18.65,149.17,0.28,41.77,107.40
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0418150105,"AQ Mforce Gen X","Plus 2",51,17.25,879.63,0.08,70.37,809.26
2017-09-01,2018,70002018,"Atliq e Store",India,A0418150105,"AQ Mforce Gen X","Plus 2",72,17.25,1241.83,0.30,372.55,869.28
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0418150105,"AQ Mforce Gen X","Plus 2",23,17.25,396.70,0.05,19.84,376.86
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.25,224.22,0.24,53.81,170.41
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",6,17.25,103.49,0.11,11.38,92.11
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",12,17.25,206.97,0.19,39.32,167.65
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",32,17.25,551.93,0.07,38.64,513.29
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",40,17.25,689.91,0.26,179.38,510.53
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.25,224.22,0.10,22.42,201.80
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.25,189.72,0.19,36.05,153.67
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0418150105,"AQ Mforce Gen X","Plus 2",9,17.25,155.23,0.05,7.76,147.47
2017-09-01,2018,70011194,"Atliq e Store",France,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.25,189.72,0.20,37.94,151.78
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.26,0.00,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.06,1.04,16.21
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0418150105,"AQ Mforce Gen X","Plus 2",2,17.25,34.50,0.25,8.63,25.87
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.09,1.55,15.70
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.19,3.28,13.97
2017-09-01,2018,70022085,"Atliq e Store",USA,A0418150105,"AQ Mforce Gen X","Plus 2",30,17.25,517.43,0.20,103.49,413.94
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0418150105,"AQ Mforce Gen X","Plus 2",6,17.25,103.49,0.10,10.35,93.14
2017-09-01,2018,80001019,Neptune,China,A0418150105,"AQ Mforce Gen X","Plus 2",5,17.25,86.24,0.28,24.15,62.09
2017-09-01,2018,80006154,Synthetic,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",32,17.25,551.93,0.27,149.02,402.91
2017-09-01,2018,80006155,Novus,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",21,17.25,362.20,0.28,101.42,260.78
2017-09-01,2018,80007195,Sage,"South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",147,17.25,2535.41,0.30,760.62,1774.79
2017-09-01,2018,90001021,Taobao,China,A0418150105,"AQ Mforce Gen X","Plus 2",4,17.25,68.99,0.28,19.32,49.67
2017-09-01,2018,90002001,"Reliance Digital",India,A0418150105,"AQ Mforce Gen X","Plus 2",80,17.25,1379.82,0.25,344.96,1034.86
2017-09-01,2018,90002002,Croma,India,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.25,224.22,0.20,44.84,179.38
2017-09-01,2018,90002003,Ezone,India,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.25,189.72,0.28,53.12,136.60
2017-09-01,2018,90002005,Lotus,India,A0418150105,"AQ Mforce Gen X","Plus 2",44,17.25,758.90,0.21,159.37,599.53
2017-09-01,2018,90002006,Viveks,India,A0418150105,"AQ Mforce Gen X","Plus 2",38,17.25,655.41,0.29,190.07,465.34
2017-09-01,2018,90002007,Girias,India,A0418150105,"AQ Mforce Gen X","Plus 2",39,17.25,672.66,0.23,154.71,517.95
2017-09-01,2018,90002009,Flipkart,India,A0418150105,"AQ Mforce Gen X","Plus 2",26,17.25,448.44,0.22,98.66,349.78
2017-09-01,2018,90002010,Ebay,India,A0418150105,"AQ Mforce Gen X","Plus 2",91,17.25,1569.54,0.22,345.30,1224.24
2017-09-01,2018,90002011,"Atliq Exclusive",India,A0418150105,"AQ Mforce Gen X","Plus 2",86,17.25,1483.30,0.29,430.16,1053.14
2017-09-01,2018,90002013,Electricalslytical,India,A0418150105,"AQ Mforce Gen X","Plus 2",34,17.25,586.42,0.26,152.47,433.95
2017-09-01,2018,90002014,Expression,India,A0418150105,"AQ Mforce Gen X","Plus 2",87,17.25,1500.55,0.30,450.17,1050.38
2017-09-01,2018,90002015,Propel,India,A0418150105,"AQ Mforce Gen X","Plus 2",71,17.25,1224.59,0.29,355.13,869.46
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A0418150105,"AQ Mforce Gen X","Plus 2",15,17.25,258.72,0.22,56.92,201.80
2017-09-01,2018,90006153,Insight,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.25,189.72,0.30,56.92,132.80
2017-09-01,2018,90007197,"Amazon ","South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",21,17.25,362.20,0.20,72.44,289.76
2017-09-01,2018,90008165,"Forward Stores",Australia,A0418150105,"AQ Mforce Gen X","Plus 2",22,17.25,379.45,0.28,106.25,273.20
2017-09-01,2018,90008166,Sound,Australia,A0418150105,"AQ Mforce Gen X","Plus 2",22,17.25,379.45,0.29,110.04,269.41
2017-09-01,2018,90008167,Electricalsocity,Australia,A0418150105,"AQ Mforce Gen X","Plus 2",23,17.25,396.70,0.19,75.37,321.33
2017-09-01,2018,90011185,"Epic Stores",France,A0418150105,"AQ Mforce Gen X","Plus 2",16,17.25,275.96,0.28,77.27,198.69
2017-09-01,2018,90011186,Elite,France,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.25,224.22,0.21,47.09,177.13
2017-09-01,2018,90011187,"Chip 7",France,A0418150105,"AQ Mforce Gen X","Plus 2",10,17.25,172.48,0.29,50.02,122.46
2017-09-01,2018,90011189,UniEuro,France,A0418150105,"AQ Mforce Gen X","Plus 2",15,17.25,258.72,0.30,77.62,181.10
2017-09-01,2018,90011190,"Media Markt",France,A0418150105,"AQ Mforce Gen X","Plus 2",6,17.25,103.49,0.27,27.94,75.55
2017-09-01,2018,90011191,Sorefoz,France,A0418150105,"AQ Mforce Gen X","Plus 2",3,17.25,51.74,0.23,11.90,39.84
2017-09-01,2018,90012033,Digimarket,Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.25,0.00,0.26,0.00,0.00
2017-09-01,2018,90013117,Euronics,Italy,A0418150105,"AQ Mforce Gen X","Plus 2",2,17.25,34.50,0.20,6.90,27.60
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0418150105,"AQ Mforce Gen X","Plus 2",2,17.25,34.50,0.26,8.97,25.53
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0418150105,"AQ Mforce Gen X","Plus 2",2,17.25,34.50,0.28,9.66,24.84
2017-09-01,2018,90013122,"Radio Popular",Italy,A0418150105,"AQ Mforce Gen X","Plus 2",4,17.25,68.99,0.19,13.11,55.88
2017-09-01,2018,90013123,Expert,Italy,A0418150105,"AQ Mforce Gen X","Plus 2",2,17.25,34.50,0.26,8.97,25.53
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.27,4.66,12.59
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A0418150105,"AQ Mforce Gen X","Plus 2",2,17.25,34.50,0.21,7.25,27.25
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.26,4.49,12.76
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0418150105,"AQ Mforce Gen X","Plus 2",32,17.25,551.93,0.19,104.87,447.06
2017-09-01,2018,90022073,Control,USA,A0418150105,"AQ Mforce Gen X","Plus 2",36,17.25,620.92,0.28,173.86,447.06
2017-09-01,2018,90022074,Flipkart,USA,A0418150105,"AQ Mforce Gen X","Plus 2",47,17.25,810.64,0.27,218.87,591.77
2017-09-01,2018,90022075,BestBuy,USA,A0418150105,"AQ Mforce Gen X","Plus 2",43,17.25,741.65,0.26,192.83,548.82
2017-09-01,2018,90022077,"Radio Shack",USA,A0418150105,"AQ Mforce Gen X","Plus 2",33,17.25,569.17,0.24,136.60,432.57
2017-09-01,2018,90022078,Costco,USA,A0418150105,"AQ Mforce Gen X","Plus 2",24,17.25,413.94,0.29,120.04,293.90
2017-09-01,2018,90022079,walmart,USA,A0418150105,"AQ Mforce Gen X","Plus 2",20,17.25,344.95,0.28,96.59,248.36
2017-09-01,2018,90022081,Amazon,USA,A0418150105,"AQ Mforce Gen X","Plus 2",31,17.25,534.68,0.30,160.40,374.28
2017-09-01,2018,90022082,"Amazon ",USA,A0418150105,"AQ Mforce Gen X","Plus 2",14,17.25,241.47,0.30,72.44,169.03
2017-09-01,2018,90022083,Ebay,USA,A0418150105,"AQ Mforce Gen X","Plus 2",39,17.25,672.66,0.26,174.89,497.77
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0418150105,"AQ Mforce Gen X","Plus 2",3,17.25,51.74,0.21,10.87,40.87
2017-09-01,2018,90023023,Amazon,Canada,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.28,4.83,12.42
2017-09-01,2018,90023025,"Premium Stores",Canada,A0418150105,"AQ Mforce Gen X","Plus 2",3,17.25,51.74,0.29,15.00,36.74
2017-09-01,2018,90023026,Relief,Canada,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.30,5.18,12.07
2017-09-01,2018,90023027,Costco,Canada,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.28,4.83,12.42
2017-09-01,2018,90023029,Staples,Canada,A0418150105,"AQ Mforce Gen X","Plus 2",5,17.25,86.24,0.22,18.97,67.27
2017-09-01,2018,90023030,"Amazon ",Canada,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.25,17.25,0.21,3.62,13.63
2017-09-01,2018,90027207,"Amazon ",Brazil,A0418150105,"AQ Mforce Gen X","Plus 2",5,17.25,86.24,0.28,24.15,62.09
2017-09-01,2018,70002017,"Atliq Exclusive",India,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,54,96.82,5228.19,0.08,418.26,4809.93
2017-09-01,2018,70002018,"Atliq e Store",India,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,15,96.82,1452.28,0.30,435.68,1016.60
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,17,96.82,1645.91,0.05,82.30,1563.61
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,15,96.82,1452.28,0.24,348.55,1103.73
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,2,96.82,193.64,0.11,21.30,172.34
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,5,96.82,484.09,0.19,91.98,392.11
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,21,96.82,2033.19,0.07,142.32,1890.87
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,28,96.82,2710.92,0.26,704.84,2006.08
